employee_id,department,role,privilege_level,security_training_completed,previous_training_score,total_simulations,emails_opened,links_clicked,attachments_opened,credentials_submitted,phishing_emails_reported,simulations_failed,remediation_trainings,targeted_scenarios,average_failure_probability,average_reporting_time_seconds,targeted_attack_failure_rate,email_open_rate,click_rate,attachment_open_rate,credential_submission_rate,reporting_rate,failure_rate,remediation_rate,non_failure_rate,report_to_failure_ratio,privilege_risk_value,training_risk,reporting_quality,privilege_risk_normalized,failure_risk_component,credential_risk_component,click_risk_component,training_risk_component,targeted_risk_component,privilege_risk_component,reporting_reduction,raw_risk_score,risk_score,risk_level,recommended_action,primary_risk_driver
EMP0217,Operations,Operations Specialist,Low,1,82,10,9,2,1,0,2,4,4,0,0.3106,343.5,0.0,0.9,0.2,0.1,0.0,0.2,0.4,0.4,0.6,0.5,1,0.18,0.2,0.0,12.0,0.0,3.0,1.7999999999999998,0.0,0.0,1.0,15.8,16.63,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0218,Human Resources,Recruiter,High,1,70,10,7,1,0,1,7,2,2,2,0.2798,198.5714,0.0,0.7,0.1,0.0,0.1,0.7,0.2,0.2,0.8,3.0,3,0.3,0.7,0.6666666666666666,6.0,2.0,1.5,3.0,0.0,6.666666666666666,3.5,15.666666666666664,16.49,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0219,Sales,Account Executive,Medium,1,92,10,10,4,1,0,6,5,5,0,0.2665,188.1667,0.0,1.0,0.4,0.1,0.0,0.6,0.5,0.5,0.5,1.2,2,0.08,0.6,0.3333333333333333,15.0,0.0,6.0,0.8,0.0,3.333333333333333,3.0,22.133333333333333,23.3,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0220,Legal,Legal Assistant,High,1,81,10,8,1,1,1,5,2,2,0,0.2634,298.4,0.0,0.8,0.1,0.1,0.1,0.5,0.2,0.2,0.8,2.5,3,0.19,0.5,0.6666666666666666,6.0,2.0,1.5,1.9,0.0,6.666666666666666,2.5,15.566666666666666,16.39,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0221,Legal,Legal Assistant,High,1,82,10,9,1,0,1,3,2,2,0,0.3219,235.0,0.0,0.9,0.1,0.0,0.1,0.3,0.2,0.2,0.8,1.5,3,0.18,0.3,0.6666666666666666,6.0,2.0,1.5,1.7999999999999998,0.0,6.666666666666666,1.5,16.46666666666667,17.33,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0222,Sales,Account Executive,Medium,1,72,10,6,1,0,1,7,2,2,0,0.1839,201.4286,0.0,0.6,0.1,0.0,0.1,0.7,0.2,0.2,0.8,3.0,2,0.28,0.7,0.3333333333333333,6.0,2.0,1.5,2.8000000000000003,0.0,3.333333333333333,3.5,12.133333333333333,12.77,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0223,Legal,Compliance Analyst,High,1,92,10,9,0,0,0,9,1,1,0,0.2267,350.6667,0.0,0.9,0.0,0.0,0.0,0.9,0.1,0.1,0.9,3.0,3,0.08,0.9,0.6666666666666666,3.0,0.0,0.0,0.8,0.0,6.666666666666666,4.5,5.966666666666665,6.28,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0224,Finance,Finance Manager,Medium,1,73,10,5,1,0,1,4,4,4,1,0.3345,344.25,0.0,0.5,0.1,0.0,0.1,0.4,0.4,0.4,0.6,1.0,2,0.27,0.4,0.3333333333333333,12.0,2.0,1.5,2.7,0.0,3.333333333333333,2.0,19.53333333333333,20.56,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0225,Human Resources,HR Specialist,High,1,78,10,9,2,1,0,5,3,3,2,0.3311,339.0,0.5,0.9,0.2,0.1,0.0,0.5,0.3,0.3,0.7,1.6667,3,0.22,0.5,0.6666666666666666,9.0,0.0,3.0,2.2,5.0,6.666666666666666,2.5,23.366666666666667,24.6,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0226,Executive,Chief Officer,High,1,98,10,7,4,0,3,5,4,4,0,0.2274,232.4,0.0,0.7,0.4,0.0,0.3,0.5,0.4,0.4,0.6,1.25,3,0.02,0.5,0.6666666666666666,12.0,6.0,6.0,0.2,0.0,6.666666666666666,2.5,28.366666666666667,29.86,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0227,Executive,Chief Officer,Privileged,1,80,10,8,2,1,1,6,4,4,0,0.2378,237.1667,0.0,0.8,0.2,0.1,0.1,0.6,0.4,0.4,0.6,1.5,4,0.2,0.6,1.0,12.0,2.0,3.0,2.0,0.0,10.0,3.0,26.0,27.37,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0228,Executive,Director,High,1,87,10,7,1,0,1,8,1,1,0,0.1656,237.625,0.0,0.7,0.1,0.0,0.1,0.8,0.1,0.1,0.9,3.0,3,0.13,0.8,0.6666666666666666,3.0,2.0,1.5,1.3,0.0,6.666666666666666,4.0,10.466666666666665,11.02,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0229,Operations,Operations Analyst,Medium,1,82,10,9,2,0,1,4,2,2,0,0.2845,166.75,0.0,0.9,0.2,0.0,0.1,0.4,0.2,0.2,0.8,2.0,2,0.18,0.4,0.3333333333333333,6.0,2.0,3.0,1.7999999999999998,0.0,3.333333333333333,2.0,14.133333333333333,14.88,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0230,Sales,Account Executive,Medium,1,73,10,7,1,1,1,3,2,2,0,0.231,301.3333,0.0,0.7,0.1,0.1,0.1,0.3,0.2,0.2,0.8,1.5,2,0.27,0.3,0.3333333333333333,6.0,2.0,1.5,2.7,0.0,3.333333333333333,1.5,14.033333333333331,14.77,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0231,Executive,Chief Officer,Privileged,1,72,10,7,4,1,2,5,7,7,0,0.348,187.8,0.0,0.7,0.4,0.1,0.2,0.5,0.7,0.7,0.3,0.7143,4,0.28,0.5,1.0,21.0,4.0,6.0,2.8000000000000003,0.0,10.0,2.5,41.3,43.47,High,Assign targeted phishing awareness training and reassess within 30 days,Phishing Failures
EMP0232,Marketing,Marketing Manager,Medium,1,67,10,8,2,1,0,4,3,3,0,0.2556,182.5,0.0,0.8,0.2,0.1,0.0,0.4,0.3,0.3,0.7,1.3333,2,0.33,0.4,0.3333333333333333,9.0,0.0,3.0,3.3000000000000003,0.0,3.333333333333333,2.0,16.633333333333333,17.51,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0233,Legal,Legal Manager,High,1,83,10,6,1,0,1,4,3,3,0,0.3062,190.5,0.0,0.6,0.1,0.0,0.1,0.4,0.3,0.3,0.7,1.3333,3,0.17,0.4,0.6666666666666666,9.0,2.0,1.5,1.7000000000000002,0.0,6.666666666666666,2.0,18.866666666666667,19.86,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0234,Operations,Operations Specialist,Medium,1,82,10,7,1,0,0,4,2,2,0,0.2953,189.25,0.0,0.7,0.1,0.0,0.0,0.4,0.2,0.2,0.8,2.0,2,0.18,0.4,0.3333333333333333,6.0,0.0,1.5,1.7999999999999998,0.0,3.333333333333333,2.0,10.633333333333333,11.19,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0235,Sales,Sales Representative,Low,1,74,10,8,1,0,0,6,1,1,0,0.2721,247.1667,0.0,0.8,0.1,0.0,0.0,0.6,0.1,0.1,0.9,3.0,1,0.26,0.6,0.0,3.0,0.0,1.5,2.6,0.0,0.0,3.0,4.1,4.32,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0236,Legal,Legal Assistant,Medium,0,66,10,9,2,1,1,5,4,4,0,0.4529,265.4,0.0,0.9,0.2,0.1,0.1,0.5,0.4,0.4,0.6,1.25,2,0.34,0.25,0.3333333333333333,12.0,2.0,3.0,3.4000000000000004,0.0,3.333333333333333,2.5,21.23333333333333,22.35,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0237,Sales,Sales Representative,Medium,1,88,10,9,3,0,1,7,4,4,0,0.3177,183.0,0.0,0.9,0.3,0.0,0.1,0.7,0.4,0.4,0.6,1.75,2,0.12,0.7,0.3333333333333333,12.0,2.0,4.5,1.2,0.0,3.333333333333333,3.5,19.53333333333333,20.56,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0238,Operations,Operations Manager,Medium,1,94,10,8,2,0,1,6,3,3,0,0.263,352.1667,0.0,0.8,0.2,0.0,0.1,0.6,0.3,0.3,0.7,2.0,2,0.06,0.6,0.3333333333333333,9.0,2.0,3.0,0.6,0.0,3.333333333333333,3.0,14.933333333333334,15.72,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0239,Human Resources,HR Specialist,High,1,56,10,9,2,1,0,3,3,3,2,0.3502,245.0,0.5,0.9,0.2,0.1,0.0,0.3,0.3,0.3,0.7,1.0,3,0.44,0.3,0.6666666666666666,9.0,0.0,3.0,4.4,5.0,6.666666666666666,1.5,26.566666666666663,27.96,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0240,Sales,Account Executive,Low,1,95,10,9,1,0,0,5,1,1,0,0.1635,219.6,0.0,0.9,0.1,0.0,0.0,0.5,0.1,0.1,0.9,3.0,1,0.05,0.5,0.0,3.0,0.0,1.5,0.5,0.0,0.0,2.5,2.5,2.63,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0241,Operations,Operations Analyst,Low,1,100,10,4,1,1,1,7,4,4,0,0.2182,249.0,0.0,0.4,0.1,0.1,0.1,0.7,0.4,0.4,0.6,1.75,1,0.0,0.7,0.0,12.0,2.0,1.5,0.0,0.0,0.0,3.5,12.0,12.63,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0242,Operations,Operations Analyst,Low,1,79,10,8,1,0,0,5,2,2,0,0.2073,276.8,0.0,0.8,0.1,0.0,0.0,0.5,0.2,0.2,0.8,2.5,1,0.21,0.5,0.0,6.0,0.0,1.5,2.1,0.0,0.0,2.5,7.1,7.47,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0243,Operations,Operations Manager,Low,1,83,10,7,2,0,2,9,2,2,0,0.1992,334.8889,0.0,0.7,0.2,0.0,0.2,0.9,0.2,0.2,0.8,3.0,1,0.17,0.9,0.0,6.0,4.0,3.0,1.7000000000000002,0.0,0.0,4.5,10.2,10.74,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0244,Executive,Director,High,1,80,10,9,3,0,2,5,3,3,0,0.3368,214.4,0.0,0.9,0.3,0.0,0.2,0.5,0.3,0.3,0.7,1.6667,3,0.2,0.5,0.6666666666666666,9.0,4.0,4.5,2.0,0.0,6.666666666666666,2.5,23.666666666666664,24.91,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0245,Operations,Operations Specialist,Medium,1,97,10,7,3,0,0,6,3,3,0,0.2323,170.8333,0.0,0.7,0.3,0.0,0.0,0.6,0.3,0.3,0.7,2.0,2,0.03,0.6,0.3333333333333333,9.0,0.0,4.5,0.3,0.0,3.333333333333333,3.0,14.133333333333333,14.88,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0246,Executive,Vice President,High,1,71,10,10,0,2,0,5,3,3,0,0.3834,256.2,0.0,1.0,0.0,0.2,0.0,0.5,0.3,0.3,0.7,1.6667,3,0.29,0.5,0.6666666666666666,9.0,0.0,0.0,2.9,0.0,6.666666666666666,2.5,16.066666666666666,16.91,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0247,Finance,Accountant,High,0,78,10,9,1,0,1,6,2,2,1,0.3568,303.8333,0.0,0.9,0.1,0.0,0.1,0.6,0.2,0.2,0.8,3.0,3,0.22,0.3,0.6666666666666666,6.0,2.0,1.5,2.2,0.0,6.666666666666666,3.0,15.366666666666667,16.18,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0248,Human Resources,HR Specialist,High,1,91,10,7,0,0,0,7,0,0,2,0.2043,241.4286,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0,1.0,3.0,3,0.09,0.7,0.6666666666666666,0.0,0.0,0.0,0.8999999999999999,0.0,6.666666666666666,3.5,4.066666666666666,4.28,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0249,Executive,Director,High,1,65,10,10,1,0,1,5,2,2,0,0.2902,187.8,0.0,1.0,0.1,0.0,0.1,0.5,0.2,0.2,0.8,2.5,3,0.35,0.5,0.6666666666666666,6.0,2.0,1.5,3.5,0.0,6.666666666666666,2.5,17.166666666666664,18.07,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0250,Information Technology,IT Support Analyst,Privileged,1,58,10,6,2,0,1,3,4,4,1,0.3661,195.6667,1.0,0.6,0.2,0.0,0.1,0.3,0.4,0.4,0.6,0.75,4,0.42,0.3,1.0,12.0,2.0,3.0,4.2,10.0,10.0,1.5,39.7,41.79,High,Assign targeted phishing awareness training and reassess within 30 days,Phishing Failures
EMP0251,Operations,Operations Analyst,Low,1,73,10,9,1,0,1,7,1,1,0,0.2715,237.4286,0.0,0.9,0.1,0.0,0.1,0.7,0.1,0.1,0.9,3.0,1,0.27,0.7,0.0,3.0,2.0,1.5,2.7,0.0,0.0,3.5,5.699999999999999,6.0,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0252,Human Resources,HR Manager,High,1,98,10,6,0,0,0,5,1,1,2,0.2402,211.6,0.0,0.6,0.0,0.0,0.0,0.5,0.1,0.1,0.9,3.0,3,0.02,0.5,0.6666666666666666,3.0,0.0,0.0,0.2,0.0,6.666666666666666,2.5,7.366666666666667,7.75,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0253,Sales,Sales Manager,Medium,1,45,10,10,2,1,1,2,3,3,0,0.4163,297.0,0.0,1.0,0.2,0.1,0.1,0.2,0.3,0.3,0.7,0.6667,2,0.55,0.2,0.3333333333333333,9.0,2.0,3.0,5.5,0.0,3.333333333333333,1.0,21.833333333333332,22.98,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0254,Executive,Vice President,Privileged,1,77,10,6,2,0,1,4,3,3,0,0.256,221.75,0.0,0.6,0.2,0.0,0.1,0.4,0.3,0.3,0.7,1.3333,4,0.23,0.4,1.0,9.0,2.0,3.0,2.3000000000000003,0.0,10.0,2.0,24.3,25.58,Moderate,Provide refresher awareness training and continue behavioral monitoring,Privilege Exposure
EMP0255,Marketing,Digital Marketing Analyst,Low,1,74,10,8,3,2,2,5,6,6,0,0.4334,219.2,0.0,0.8,0.3,0.2,0.2,0.5,0.6,0.6,0.4,0.8333,1,0.26,0.5,0.0,18.0,4.0,4.5,2.6,0.0,0.0,2.5,26.6,28.0,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0256,Human Resources,HR Specialist,Medium,1,64,10,6,2,2,1,3,6,6,2,0.4264,194.0,0.5,0.6,0.2,0.2,0.1,0.3,0.6,0.6,0.4,0.5,2,0.36,0.3,0.3333333333333333,18.0,2.0,3.0,3.5999999999999996,5.0,3.333333333333333,1.5,33.43333333333334,35.19,High,Assign targeted phishing awareness training and reassess within 30 days,Phishing Failures
EMP0257,Operations,Operations Manager,Low,1,78,10,8,2,0,0,5,2,2,0,0.2496,169.0,0.0,0.8,0.2,0.0,0.0,0.5,0.2,0.2,0.8,2.5,1,0.22,0.5,0.0,6.0,0.0,3.0,2.2,0.0,0.0,2.5,8.7,9.16,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0258,Information Technology,IT Support Analyst,Medium,1,77,10,9,2,0,2,6,3,3,1,0.3024,193.3333,1.0,0.9,0.2,0.0,0.2,0.6,0.3,0.3,0.7,2.0,2,0.23,0.6,0.3333333333333333,9.0,4.0,3.0,2.3000000000000003,10.0,3.333333333333333,3.0,28.633333333333333,30.14,Moderate,Provide refresher awareness training and continue behavioral monitoring,Targeted Attack Failures
EMP0259,Human Resources,HR Specialist,Medium,1,77,10,8,3,0,1,3,3,3,2,0.2899,215.0,0.0,0.8,0.3,0.0,0.1,0.3,0.3,0.3,0.7,1.0,2,0.23,0.3,0.3333333333333333,9.0,2.0,4.5,2.3000000000000003,0.0,3.333333333333333,1.5,19.633333333333333,20.67,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0260,Marketing,Digital Marketing Analyst,Medium,0,71,10,7,2,1,1,5,4,4,0,0.3604,169.0,0.0,0.7,0.2,0.1,0.1,0.5,0.4,0.4,0.6,1.25,2,0.29,0.25,0.3333333333333333,12.0,2.0,3.0,2.9,0.0,3.333333333333333,2.5,20.73333333333333,21.82,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0261,Operations,Operations Analyst,Low,1,46,10,9,3,0,1,3,3,3,0,0.3412,279.0,0.0,0.9,0.3,0.0,0.1,0.3,0.3,0.3,0.7,1.0,1,0.54,0.3,0.0,9.0,2.0,4.5,5.4,0.0,0.0,1.5,19.4,20.42,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0262,Operations,Operations Manager,Medium,1,91,10,7,1,0,1,6,2,2,0,0.2358,297.8333,0.0,0.7,0.1,0.0,0.1,0.6,0.2,0.2,0.8,3.0,2,0.09,0.6,0.3333333333333333,6.0,2.0,1.5,0.8999999999999999,0.0,3.333333333333333,3.0,10.733333333333334,11.3,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0263,Executive,Director,High,1,61,10,7,1,0,1,7,2,2,0,0.2395,301.0,0.0,0.7,0.1,0.0,0.1,0.7,0.2,0.2,0.8,3.0,3,0.39,0.7,0.6666666666666666,6.0,2.0,1.5,3.9000000000000004,0.0,6.666666666666666,3.5,16.566666666666666,17.44,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0264,Operations,Operations Manager,Low,1,68,10,7,1,1,0,7,3,3,0,0.2454,243.5714,0.0,0.7,0.1,0.1,0.0,0.7,0.3,0.3,0.7,2.3333,1,0.32,0.7,0.0,9.0,0.0,1.5,3.2,0.0,0.0,3.5,10.2,10.74,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0265,Marketing,Marketing Specialist,Low,1,89,10,6,1,0,1,7,1,1,0,0.3063,284.4286,0.0,0.6,0.1,0.0,0.1,0.7,0.1,0.1,0.9,3.0,1,0.11,0.7,0.0,3.0,2.0,1.5,1.1,0.0,0.0,3.5,4.1,4.32,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0266,Information Technology,System Administrator,Medium,1,93,10,9,4,0,3,7,5,5,1,0.301,237.2857,1.0,0.9,0.4,0.0,0.3,0.7,0.5,0.5,0.5,1.4,2,0.07,0.7,0.3333333333333333,15.0,6.0,6.0,0.7000000000000001,10.0,3.333333333333333,3.5,37.53333333333334,39.51,High,Assign targeted phishing awareness training and reassess within 30 days,Phishing Failures
EMP0267,Human Resources,HR Specialist,Medium,1,71,10,7,2,0,1,2,3,3,2,0.2524,348.5,0.5,0.7,0.2,0.0,0.1,0.2,0.3,0.3,0.7,0.6667,2,0.29,0.2,0.3333333333333333,9.0,2.0,3.0,2.9,5.0,3.333333333333333,1.0,24.23333333333333,25.51,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0268,Operations,Operations Manager,Medium,1,83,10,10,2,1,0,9,3,3,0,0.2539,220.2222,0.0,1.0,0.2,0.1,0.0,0.9,0.3,0.3,0.7,3.0,2,0.17,0.9,0.3333333333333333,9.0,0.0,3.0,1.7000000000000002,0.0,3.333333333333333,4.5,12.533333333333331,13.19,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0269,Executive,Director,Privileged,1,86,10,9,1,0,0,4,1,1,0,0.2719,201.0,0.0,0.9,0.1,0.0,0.0,0.4,0.1,0.1,0.9,3.0,4,0.14,0.4,1.0,3.0,0.0,1.5,1.4000000000000001,0.0,10.0,2.0,13.9,14.63,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0270,Operations,Operations Manager,Medium,1,83,10,7,0,0,0,5,2,2,0,0.2211,312.0,0.0,0.7,0.0,0.0,0.0,0.5,0.2,0.2,0.8,2.5,2,0.17,0.5,0.3333333333333333,6.0,0.0,0.0,1.7000000000000002,0.0,3.333333333333333,2.5,8.533333333333333,8.98,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0271,Operations,Operations Manager,Medium,1,85,10,8,2,1,1,4,3,3,0,0.1608,289.0,0.0,0.8,0.2,0.1,0.1,0.4,0.3,0.3,0.7,1.3333,2,0.15,0.4,0.3333333333333333,9.0,2.0,3.0,1.5,0.0,3.333333333333333,2.0,16.833333333333332,17.72,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0272,Executive,Director,High,0,74,10,8,2,0,1,5,3,3,0,0.4108,391.2,0.0,0.8,0.2,0.0,0.1,0.5,0.3,0.3,0.7,1.6667,3,0.26,0.25,0.6666666666666666,9.0,2.0,3.0,2.6,0.0,6.666666666666666,2.5,20.766666666666666,21.86,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0273,Marketing,Marketing Manager,Medium,0,81,10,8,2,0,2,3,3,3,0,0.4407,257.6667,0.0,0.8,0.2,0.0,0.2,0.3,0.3,0.3,0.7,1.0,2,0.19,0.15,0.3333333333333333,9.0,4.0,3.0,1.9,0.0,3.333333333333333,1.5,19.73333333333333,20.77,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0274,Operations,Operations Analyst,Low,1,62,10,10,0,0,0,5,0,0,0,0.2713,208.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.0,1,0.38,0.5,0.0,0.0,0.0,0.0,3.8,0.0,0.0,2.5,1.2999999999999998,1.37,Low,Maintain standard awareness training and periodic phishing simulation,Training Weakness
EMP0275,Sales,Sales Manager,Low,1,69,10,8,3,1,1,9,4,4,0,0.3448,242.1111,0.0,0.8,0.3,0.1,0.1,0.9,0.4,0.4,0.6,2.25,1,0.31,0.9,0.0,12.0,2.0,4.5,3.1,0.0,0.0,4.5,17.1,18.0,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0276,Operations,Operations Manager,Low,1,61,10,7,3,1,3,3,4,4,0,0.467,171.6667,0.0,0.7,0.3,0.1,0.3,0.3,0.4,0.4,0.6,0.75,1,0.39,0.3,0.0,12.0,6.0,4.5,3.9000000000000004,0.0,0.0,1.5,24.9,26.21,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0277,Information Technology,System Administrator,Privileged,1,53,10,8,4,0,3,5,5,5,1,0.3897,405.6,1.0,0.8,0.4,0.0,0.3,0.5,0.5,0.5,0.5,1.0,4,0.47,0.5,1.0,15.0,6.0,6.0,4.699999999999999,10.0,10.0,2.5,49.2,51.79,Critical,"Immediate security review, targeted awareness training, and follow-up phishing simulation",Phishing Failures
EMP0278,Executive,Vice President,High,1,98,10,7,2,0,0,3,3,3,0,0.1656,108.0,0.0,0.7,0.2,0.0,0.0,0.3,0.3,0.3,0.7,1.0,3,0.02,0.3,0.6666666666666666,9.0,0.0,3.0,0.2,0.0,6.666666666666666,1.5,17.366666666666667,18.28,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0279,Marketing,Marketing Manager,Medium,0,77,10,9,4,1,2,3,7,7,0,0.3993,250.6667,0.0,0.9,0.4,0.1,0.2,0.3,0.7,0.7,0.3,0.4286,2,0.23,0.15,0.3333333333333333,21.0,4.0,6.0,2.3000000000000003,0.0,3.333333333333333,1.5,35.13333333333333,36.98,High,Assign targeted phishing awareness training and reassess within 30 days,Phishing Failures
EMP0280,Human Resources,Recruiter,High,1,91,10,9,0,0,0,6,0,0,2,0.1679,180.6667,0.0,0.9,0.0,0.0,0.0,0.6,0.0,0.0,1.0,3.0,3,0.09,0.6,0.6666666666666666,0.0,0.0,0.0,0.8999999999999999,0.0,6.666666666666666,3.0,4.566666666666666,4.81,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0281,Marketing,Digital Marketing Analyst,Medium,0,81,10,7,1,1,1,4,4,4,0,0.3198,188.5,0.0,0.7,0.1,0.1,0.1,0.4,0.4,0.4,0.6,1.0,2,0.19,0.2,0.3333333333333333,12.0,2.0,1.5,1.9,0.0,3.333333333333333,2.0,18.73333333333333,19.72,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0282,Human Resources,HR Specialist,High,1,57,10,9,4,0,1,4,4,4,2,0.4314,161.75,0.0,0.9,0.4,0.0,0.1,0.4,0.4,0.4,0.6,1.0,3,0.43,0.4,0.6666666666666666,12.0,2.0,6.0,4.3,0.0,6.666666666666666,2.0,28.96666666666667,30.49,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0283,Marketing,Marketing Manager,Medium,1,78,10,7,2,1,1,4,3,3,0,0.2302,313.25,0.0,0.7,0.2,0.1,0.1,0.4,0.3,0.3,0.7,1.3333,2,0.22,0.4,0.3333333333333333,9.0,2.0,3.0,2.2,0.0,3.333333333333333,2.0,17.53333333333333,18.46,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0284,Operations,Operations Manager,Medium,1,82,10,8,1,0,0,6,1,1,0,0.3071,300.5,0.0,0.8,0.1,0.0,0.0,0.6,0.1,0.1,0.9,3.0,2,0.18,0.6,0.3333333333333333,3.0,0.0,1.5,1.7999999999999998,0.0,3.333333333333333,3.0,6.633333333333333,6.98,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0285,Finance,Accountant,Medium,1,80,10,9,1,1,1,6,4,4,1,0.2538,193.0,1.0,0.9,0.1,0.1,0.1,0.6,0.4,0.4,0.6,1.5,2,0.2,0.6,0.3333333333333333,12.0,2.0,1.5,2.0,10.0,3.333333333333333,3.0,27.833333333333332,29.3,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0286,Legal,Compliance Analyst,High,1,66,10,6,1,0,0,4,2,2,0,0.3391,201.5,0.0,0.6,0.1,0.0,0.0,0.4,0.2,0.2,0.8,2.0,3,0.34,0.4,0.6666666666666666,6.0,0.0,1.5,3.4000000000000004,0.0,6.666666666666666,2.0,15.566666666666666,16.39,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0287,Human Resources,Recruiter,Medium,1,81,10,9,1,0,0,5,1,1,2,0.2793,316.8,0.5,0.9,0.1,0.0,0.0,0.5,0.1,0.1,0.9,3.0,2,0.19,0.5,0.3333333333333333,3.0,0.0,1.5,1.9,5.0,3.333333333333333,2.5,12.233333333333334,12.88,Low,Maintain standard awareness training and periodic phishing simulation,Targeted Attack Failures
EMP0288,Executive,Vice President,High,1,89,10,8,1,0,0,7,1,1,0,0.2259,328.4286,0.0,0.8,0.1,0.0,0.0,0.7,0.1,0.1,0.9,3.0,3,0.11,0.7,0.6666666666666666,3.0,0.0,1.5,1.1,0.0,6.666666666666666,3.5,8.766666666666666,9.23,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0289,Sales,Sales Manager,Medium,1,55,10,9,1,0,1,6,2,2,0,0.3743,238.3333,0.0,0.9,0.1,0.0,0.1,0.6,0.2,0.2,0.8,3.0,2,0.45,0.6,0.3333333333333333,6.0,2.0,1.5,4.5,0.0,3.333333333333333,3.0,14.333333333333332,15.09,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
